College,Year,Semester,Department,Format,Total_Spend,Book_Count
morgan,22,W,792,Digital,0.0,2499
morgan,22,W,792,Physical,255177.62,2305
morgan,22,W,798,Digital,0.0,201
morgan,22,W,798,Physical,0.0,169
morgan,22,W,801,Digital,0.0,7
morgan,22,W,801,Physical,0.0,7
morgan,22,W,814,Digital,0.0,582
morgan,22,W,814,Physical,19351.86,245
morgan,22,W,825,Physical,157.13,1
morgan,22,W,836,Digital,0.0,22
morgan,22,W,836,Physical,3928.21,95
morgan,22,W,847,Digital,0.0,794
morgan,22,W,847,Physical,67701.98,1317
morgan,22,W,858,Physical,12410.0,73
morgan,22,W,869,Digital,0.0,3594
morgan,22,W,869,Physical,69161.13,2251
morgan,22,W,88,Digital,0.0,3426
morgan,22,W,88,Physical,271553.12,3497
morgan,22,W,880,Digital,0.0,1162
morgan,22,W,880,Physical,50749.29,989
morgan,22,W,894,Digital,0.0,268
morgan,22,W,894,Physical,43711.61,280
morgan,22,W,900,Digital,0.0,11
morgan,22,W,900,Physical,1885.73,11
morgan,22,W,913,Digital,0.0,235
morgan,22,W,913,Physical,3692.89,113
morgan,22,W,924,Digital,0.0,10
morgan,22,W,924,Physical,360.0,24
morgan,22,W,927,Digital,0.0,22
morgan,22,W,927,Physical,0.0,27
morgan,22,W,930,Digital,0.0,58
morgan,22,W,930,Physical,1700.01,73
morgan,22,W,946,Digital,1692.02,66
morgan,23,A,11,Digital,0.0,123
morgan,23,A,11,Physical,24653.04,123
morgan,23,A,132,Digital,0.0,172
morgan,23,A,132,Physical,9089.82,309
morgan,23,A,154,Digital,0.0,360
morgan,23,A,154,Physical,24572.639,136
morgan,23,A,165,Digital,0.0,75
morgan,23,A,187,Physical,2953.17,43
morgan,23,A,198,Digital,0.0,158
morgan,23,A,198,Physical,25753.42,158
morgan,23,A,211,Digital,0.0,12
morgan,23,A,211,Physical,15613.79,113
morgan,23,A,253,Digital,0.0,30
morgan,23,A,253,Physical,2365.5999,20
morgan,23,A,264,Digital,0.0,114
morgan,23,A,264,Physical,5044.3896,99
morgan,23,A,297,Digital,0.0,70
morgan,23,A,297,Physical,2275.0,70
morgan,23,A,308,Digital,0.0,51
morgan,23,A,308,Physical,769.6,17
morgan,23,A,319,Digital,0.0,186
morgan,23,A,319,Physical,38095.082,186
morgan,23,A,33,Digital,0.0,1
morgan,23,A,33,Physical,0.0,1
morgan,23,A,341,Digital,0.0,108
morgan,23,A,341,Physical,1285.5599,36
morgan,23,A,396,Digital,5260.9497,279
morgan,23,A,396,Physical,3282.24,78
morgan,23,A,429,Digital,0.0,5
morgan,23,A,429,Physical,0.0,10
morgan,23,A,451,Digital,0.0,171
morgan,23,A,451,Physical,7410.0,57
morgan,23,A,495,Digital,5874.53,389
morgan,23,A,495,Physical,32635.93,192
morgan,23,A,509,Digital,0.0,502
morgan,23,A,509,Physical,36776.26,272
morgan,23,A,539,Digital,0.0,104
morgan,23,A,539,Physical,20499.81,103
morgan,23,A,594,Digital,15635.0,106
morgan,23,A,594,Physical,16088.07,106
morgan,23,A,715,Physical,1028.16,24
morgan,23,A,726,Digital,0.0,98
morgan,23,A,726,Physical,2900.8,98
morgan,23,A,737,Digital,0.0,141
morgan,23,A,737,Physical,13831.88,94
morgan,23,A,792,Physical,5250.0,35
morgan,23,A,814,Digital,0.0,249
morgan,23,A,814,Physical,10623.17,83
morgan,23,A,847,Digital,0.0,557
morgan,23,A,847,Physical,22713.62,428
morgan,23,A,869,Digital,0.0,30
morgan,23,A,869,Physical,0.0,24
morgan,23,A,88,Digital,0.0,411
morgan,23,A,88,Physical,36371.38,380
morgan,23,A,880,Physical,11068.72,52
morgan,23,A,894,Digital,0.0,365
morgan,23,A,894,Physical,24383.361,148
morgan,23,A,900,Digital,0.0,3
morgan,23,A,900,Physical,514.29,3
morgan,23,A,902,Digital,0.0,9
morgan,23,A,946,Digital,0.0,72
morgan,23,A,957,Physical,506.81998,6
morgan,23,F,10,Physical,0.0,10
morgan,23,F,101,Digital,66470.266,773
morgan,23,F,11,Digital,0.0,1108
morgan,23,F,11,Physical,115316.31,1078
morgan,23,F,110,Physical,0.0,1
morgan,23,F,121,Digital,0.0,871
morgan,23,F,121,Physical,42069.84,302
morgan,23,F,132,Digital,0.0,1431
morgan,23,F,132,Physical,108635.67,2752
morgan,23,F,137,Physical,6105.72,116
morgan,23,F,140,Digital,637.0,28
morgan,23,F,143,Digital,0.0,422
morgan,23,F,143,Physical,34167.68,220
morgan,23,F,154,Digital,0.0,2241
morgan,23,F,154,Physical,154574.95,1032
morgan,23,F,165,Digital,0.0,1140
morgan,23,F,165,Physical,200868.5,969
morgan,23,F,174,Digital,0.0,39
morgan,23,F,174,Physical,3119.2202,78
morgan,23,F,187,Digital,0.0,360
morgan,23,F,187,Physical,39452.31,265
morgan,23,F,198,Digital,122747.67,1299
morgan,23,F,198,Physical,57756.29,272
morgan,23,F,211,Digital,0.0,1941
morgan,23,F,211,Physical,162034.45,1518
morgan,23,F,212,Digital,0.0,154
morgan,23,F,212,Physical,16393.049,199
morgan,23,F,22,Digital,0.0,123
morgan,23,F,22,Physical,7124.0,123
morgan,23,F,231,Digital,0.0,675
morgan,23,F,231,Physical,20519.25,225
morgan,23,F,242,Digital,0.0,1212
morgan,23,F,242,Physical,72022.07,557
morgan,23,F,253,Digital,0.0,167
morgan,23,F,253,Physical,10719.029,100
morgan,23,F,264,Digital,0.0,2156
morgan,23,F,264,Physical,178452.08,4781
morgan,23,F,297,Digital,0.0,322
morgan,23,F,297,Physical,19715.299,413
morgan,23,F,308,Digital,0.0,922
morgan,23,F,308,Physical,44105.94,542
morgan,23,F,319,Digital,0.0,1695
morgan,23,F,319,Physical,324174.5,1610
morgan,23,F,33,Digital,0.0,284
morgan,23,F,33,Physical,2680.67,96
morgan,23,F,330,Digital,4634.73,48
morgan,23,F,330,Physical,194.1,2
morgan,23,F,341,Digital,0.0,544
morgan,23,F,341,Physical,21613.71,554
morgan,23,F,352,Physical,17263.17,83
morgan,23,F,363,Digital,0.0,24
morgan,23,F,396,Digital,59559.15,3802
morgan,23,F,396,Physical,85621.3,1788
morgan,23,F,407,Digital,0.0,53
morgan,23,F,407,Physical,3197.56,20
morgan,23,F,424,Digital,0.0,18
morgan,23,F,424,Physical,7837.0103,87
morgan,23,F,429,Digital,0.0,600
morgan,23,F,429,Physical,1653.52,1024
morgan,23,F,44,Digital,0.0,130
morgan,23,F,44,Physical,7564.23,79
morgan,23,F,440,Digital,0.0,72
morgan,23,F,440,Physical,6961.96,37
morgan,23,F,451,Digital,0.0,3156
morgan,23,F,451,Physical,598998.8,3380
morgan,23,F,473,Physical,7512.25,25
morgan,23,F,484,Digital,0.0,140
morgan,23,F,484,Physical,699.72,84
morgan,23,F,495,Digital,28797.719,3369
morgan,23,F,495,Physical,577091.75,4418
morgan,23,F,500,Digital,0.0,22
morgan,23,F,500,Physical,6765.28,54
morgan,23,F,508,Digital,0.0,225
morgan,23,F,508,Physical,7534.7197,86
morgan,23,F,509,Digital,0.0,1696
morgan,23,F,509,Physical,177247.8,1565
morgan,23,F,528,Digital,0.0,3396
morgan,23,F,528,Physical,113102.164,1132
morgan,23,F,539,Digital,8936.851,480
morgan,23,F,539,Physical,53481.473,317
morgan,23,F,550,Digital,0.0,242
morgan,23,F,550,Physical,11569.55,194
morgan,23,F,570,Physical,159.92,26
morgan,23,F,572,Digital,0.0,316
morgan,23,F,572,Physical,29626.52,638
morgan,23,F,583,Digital,0.0,132
morgan,23,F,583,Physical,107427.96,750
morgan,23,F,594,Digital,87910.0,991
morgan,23,F,594,Physical,145413.77,771
morgan,23,F,600,Physical,0.0,54
morgan,23,F,616,Physical,11649.001,150
morgan,23,F,627,Physical,45431.1,585
morgan,23,F,638,Physical,36577.863,471
morgan,23,F,649,Physical,6290.4604,81
morgan,23,F,660,Physical,16774.56,216
morgan,23,F,671,Physical,39218.3,505
morgan,23,F,682,Physical,38674.684,498
morgan,23,F,693,Physical,7998.9805,103
morgan,23,F,70,Digital,0.0,116
morgan,23,F,70,Physical,2231.5498,29
morgan,23,F,704,Physical,6057.4805,78
morgan,23,F,715,Digital,0.0,359
morgan,23,F,715,Physical,16317.05,364
morgan,23,F,726,Digital,0.0,878
morgan,23,F,726,Physical,44230.008,954
morgan,23,F,737,Digital,30680.0,1449
morgan,23,F,737,Physical,139566.3,882
morgan,23,F,759,Digital,5939.34,1118
morgan,23,F,759,Physical,34954.18,634
morgan,23,F,792,Digital,0.0,2685
morgan,23,F,792,Physical,283312.28,2177
morgan,23,F,814,Digital,0.0,469
morgan,23,F,814,Physical,23131.3,371
morgan,23,F,825,Digital,0.0,7
morgan,23,F,825,Physical,0.0,7
morgan,23,F,836,Digital,0.0,71
morgan,23,F,836,Physical,1404.85,41
morgan,23,F,847,Digital,0.0,795
morgan,23,F,847,Physical,124842.74,1748
morgan,23,F,858,Physical,15810.0,93
morgan,23,F,869,Digital,0.0,1128
morgan,23,F,869,Physical,34837.21,657
morgan,23,F,88,Digital,0.0,2620
morgan,23,F,88,Physical,478323.3,4894
morgan,23,F,880,Digital,0.0,17
morgan,23,F,880,Physical,10019.351,70
morgan,23,F,894,Digital,0.0,871
morgan,23,F,894,Physical,71070.93,426
morgan,23,F,900,Digital,0.0,33
morgan,23,F,900,Physical,8194.23,33
morgan,23,F,913,Digital,0.0,356
morgan,23,F,913,Physical,4439.54,222
morgan,23,F,924,Digital,0.0,209
morgan,23,F,924,Physical,8591.05,229
morgan,23,F,930,Digital,0.0,19
morgan,23,F,930,Physical,1638.0,119
morgan,23,F,935,Digital,0.0,24
morgan,23,F,935,Physical,0.0,8
morgan,23,F,946,Digital,0.0,105
morgan,23,F,946,Physical,5192.6,35
morgan,23,F,957,Physical,2289.5498,29
morgan,23,W,10,Physical,0.0,6
morgan,23,W,101,Digital,10920.7295,127
morgan,23,W,11,Digital,0.0,1003
morgan,23,W,11,Physical,113554.32,982
morgan,23,W,121,Digital,0.0,1083
morgan,23,W,121,Physical,61811.26,471
morgan,23,W,132,Digital,0.0,1657
morgan,23,W,132,Physical,108242.25,2878
morgan,23,W,137,Physical,1560.7,30
morgan,23,W,143,Digital,0.0,197
morgan,23,W,143,Physical,20618.59,134
morgan,23,W,154,Digital,0.0,1532
morgan,23,W,154,Physical,104615.89,817
morgan,23,W,165,Digital,0.0,1123
morgan,23,W,165,Physical,117026.56,756
morgan,23,W,167,Digital,0.0,10
morgan,23,W,167,Physical,0.0,3
morgan,23,W,187,Physical,13056.119,122
morgan,23,W,198,Digital,0.0,1092
morgan,23,W,198,Physical,173856.23,1019
morgan,23,W,211,Digital,0.0,721
morgan,23,W,211,Physical,119656.98,1093
morgan,23,W,212,Digital,0.0,74
morgan,23,W,212,Physical,6948.48,86
morgan,23,W,22,Digital,0.0,125
morgan,23,W,22,Physical,6824.0,125
morgan,23,W,231,Digital,0.0,375
morgan,23,W,231,Physical,23930.4,168
morgan,23,W,242,Digital,0.0,1606
morgan,23,W,242,Physical,86811.83,691
morgan,23,W,253,Digital,0.0,137
morgan,23,W,253,Physical,13885.2,87
morgan,23,W,264,Digital,0.0,2325
morgan,23,W,264,Physical,167440.83,4269
morgan,23,W,286,Physical,194.28,2
morgan,23,W,297,Digital,0.0,252
morgan,23,W,297,Physical,24629.11,297
morgan,23,W,308,Digital,0.0,680
morgan,23,W,308,Physical,34100.55,521
morgan,23,W,319,Digital,0.0,1764
morgan,23,W,319,Physical,286521.53,1445
morgan,23,W,33,Digital,0.0,301
morgan,23,W,33,Physical,7740.81,387
morgan,23,W,330,Digital,0.0,34
morgan,23,W,330,Physical,5840.08,28
morgan,23,W,341,Digital,0.0,804
morgan,23,W,341,Physical,32614.17,748
morgan,23,W,352,Physical,25998.75,165
morgan,23,W,363,Digital,0.0,8
morgan,23,W,363,Physical,1314.32,8
morgan,23,W,374,Digital,0.0,54
morgan,23,W,374,Physical,0.0,18
morgan,23,W,396,Digital,49491.9,3219
morgan,23,W,396,Physical,84204.72,1687
morgan,23,W,407,Digital,0.0,61
morgan,23,W,407,Physical,7444.52,56
morgan,23,W,420,Digital,0.0,6
morgan,23,W,420,Physical,214.26,4
morgan,23,W,424,Digital,0.0,14
morgan,23,W,424,Physical,2651.9102,39
morgan,23,W,429,Digital,0.0,630
morgan,23,W,429,Physical,3119.14,928
morgan,23,W,44,Digital,0.0,283
morgan,23,W,44,Physical,18683.66,154
morgan,23,W,440,Digital,0.0,143
morgan,23,W,440,Physical,10928.63,87
morgan,23,W,451,Digital,0.0,5258
morgan,23,W,451,Physical,682106.1,3374
morgan,23,W,473,Physical,4507.3496,15
morgan,23,W,484,Digital,0.0,90
morgan,23,W,484,Physical,449.82,54
morgan,23,W,495,Digital,21248.299,2253
morgan,23,W,495,Physical,393436.84,2764
morgan,23,W,500,Digital,0.0,55
morgan,23,W,500,Physical,2598.45,22
morgan,23,W,508,Digital,0.0,105
morgan,23,W,508,Physical,1417.0801,36
morgan,23,W,509,Digital,0.0,1202
morgan,23,W,509,Physical,129494.125,992
morgan,23,W,528,Digital,0.0,1605
morgan,23,W,528,Physical,67976.26,716
morgan,23,W,539,Digital,0.0,289
morgan,23,W,539,Physical,63589.89,358
morgan,23,W,550,Digital,0.0,55
morgan,23,W,550,Physical,7231.42,137
morgan,23,W,572,Digital,0.0,69
morgan,23,W,572,Physical,9399.25,154
morgan,23,W,583,Digital,0.0,3
morgan,23,W,583,Physical,59151.59,273
morgan,23,W,594,Digital,47937.5,750
morgan,23,W,594,Physical,67478.82,495
morgan,23,W,600,Digital,0.0,37
morgan,23,W,600,Physical,2479.0,74
morgan,23,W,627,Physical,10173.461,131
morgan,23,W,638,Physical,5125.56,66
morgan,23,W,649,Physical,1863.8401,24
morgan,23,W,660,Physical,3494.7002,45
morgan,23,W,671,Physical,8154.3003,105
morgan,23,W,682,Physical,6368.12,82
morgan,23,W,704,Physical,2019.1602,26
morgan,23,W,715,Digital,0.0,143
morgan,23,W,715,Physical,16713.4,269
morgan,23,W,726,Digital,1844.7001,1085
morgan,23,W,726,Physical,48177.68,1230
morgan,23,W,737,Digital,17995.0,994
morgan,23,W,737,Physical,103669.38,683
morgan,23,W,759,Digital,5759.36,702
morgan,23,W,759,Physical,29207.79,477
morgan,23,W,792,Digital,0.0,3372
morgan,23,W,792,Physical,293241.1,2635
morgan,23,W,806,Digital,0.0,1
morgan,23,W,814,Digital,0.0,720
morgan,23,W,814,Physical,23163.219,330
morgan,23,W,825,Physical,314.26,2
morgan,23,W,836,Digital,0.0,62
morgan,23,W,836,Physical,4207.68,94
morgan,23,W,847,Digital,0.0,1060
morgan,23,W,847,Physical,125581.56,1751
morgan,23,W,858,Physical,13430.0,79
morgan,23,W,869,Digital,0.0,1443
morgan,23,W,869,Physical,36955.07,838
morgan,23,W,88,Digital,0.0,2619
morgan,23,W,88,Physical,326802.94,3568
morgan,23,W,880,Digital,0.0,51
morgan,23,W,880,Physical,24797.14,110
morgan,23,W,894,Digital,0.0,630
morgan,23,W,894,Physical,47823.84,306
morgan,23,W,900,Digital,0.0,38
morgan,23,W,900,Physical,9262.801,38
morgan,23,W,902,Digital,0.0,39
morgan,23,W,902,Physical,662.87,13
morgan,23,W,913,Digital,0.0,326
morgan,23,W,913,Physical,5648.65,234
morgan,23,W,924,Digital,0.0,128
morgan,23,W,924,Physical,6339.76,87
morgan,23,W,930,Digital,0.0,22
morgan,23,W,930,Physical,3660.23,107
morgan,23,W,957,Physical,2289.5498,29
morgan,24,A,11,Digital,0.0,175
morgan,24,A,11,Physical,35554.75,175
morgan,24,A,132,Digital,0.0,293
morgan,24,A,132,Physical,15976.891,587
morgan,24,A,137,Physical,312.14,6
morgan,24,A,140,Digital,910.0,40
morgan,24,A,154,Digital,0.0,807
morgan,24,A,154,Physical,19182.799,218
morgan,24,A,165,Digital,0.0,65
morgan,24,A,165,Physical,31977.77,170
morgan,24,A,187,Digital,0.0,132
morgan,24,A,187,Physical,18748.95,192
morgan,24,A,198,Digital,17874.34,151
morgan,24,A,198,Physical,8360.0,38
morgan,24,A,211,Digital,0.0,305
morgan,24,A,211,Physical,15905.77,146
morgan,24,A,231,Digital,0.0,18
morgan,24,A,231,Physical,1210.5599,6
morgan,24,A,264,Digital,0.0,302
morgan,24,A,264,Physical,2762.22,114
morgan,24,A,297,Digital,0.0,70
morgan,24,A,297,Physical,9560.859,104
morgan,24,A,319,Digital,0.0,178
morgan,24,A,319,Physical,36641.35,178
morgan,24,A,33,Digital,0.0,1
morgan,24,A,33,Physical,0.0,2
morgan,24,A,396,Digital,4351.65,310
morgan,24,A,396,Physical,3113.92,92
morgan,24,A,451,Digital,0.0,543
morgan,24,A,451,Physical,98590.68,543
morgan,24,A,495,Digital,9249.26,600
morgan,24,A,495,Physical,59229.13,376
morgan,24,A,509,Digital,0.0,463
morgan,24,A,509,Physical,42350.04,332
morgan,24,A,539,Digital,4262.19,157
morgan,24,A,539,Physical,15245.91,63
morgan,24,A,594,Digital,12095.0,82
morgan,24,A,594,Physical,13822.74,82
morgan,24,A,715,Physical,471.24,11
morgan,24,A,726,Digital,0.0,233
morgan,24,A,726,Physical,292.2,21
morgan,24,A,737,Digital,0.0,232
morgan,24,A,737,Physical,17830.58,172
morgan,24,A,759,Digital,8652.74,201
morgan,24,A,792,Digital,11988.78,666
morgan,24,A,792,Physical,35068.85,262
morgan,24,A,814,Digital,0.0,342
morgan,24,A,814,Physical,14590.859,114
morgan,24,A,847,Digital,2014.0,579
morgan,24,A,847,Physical,25812.47,515
morgan,24,A,869,Digital,0.0,48
morgan,24,A,869,Physical,0.0,16
morgan,24,A,88,Digital,0.0,208
morgan,24,A,88,Physical,23072.63,202
morgan,24,A,894,Digital,0.0,159
morgan,24,A,894,Physical,27254.191,159
morgan,24,A,900,Digital,581.32,4
morgan,24,A,913,Digital,0.0,2
morgan,24,A,913,Physical,125.8,4
morgan,24,A,946,Digital,0.0,114
morgan,24,A,946,Physical,5513.0,134
morgan,24,F,10,Physical,0.0,12
morgan,24,F,101,Digital,55377.56,644
morgan,24,F,101,Physical,28429.0,1093
morgan,24,F,11,Digital,3042.0,786
morgan,24,F,11,Physical,142840.6,794
morgan,24,F,110,Physical,0.0,5
morgan,24,F,121,Digital,0.0,612
morgan,24,F,121,Physical,34394.96,289
morgan,24,F,132,Digital,0.0,1367
morgan,24,F,132,Physical,105456.93,2881
morgan,24,F,137,Physical,3901.75,75
morgan,24,F,140,Digital,2184.0,96
morgan,24,F,143,Digital,0.0,503
morgan,24,F,143,Physical,38864.66,245
morgan,24,F,154,Digital,0.0,3022
morgan,24,F,154,Physical,148779.08,1026
morgan,24,F,165,Digital,0.0,1579
morgan,24,F,165,Physical,206545.77,1025
morgan,24,F,174,Digital,0.0,171
morgan,24,F,174,Physical,8917.7705,260
morgan,24,F,187,Digital,0.0,324
morgan,24,F,187,Physical,36935.82,342
morgan,24,F,198,Digital,0.0,755
morgan,24,F,198,Physical,137668.0,970
morgan,24,F,211,Digital,0.0,4295
morgan,24,F,211,Physical,212792.42,2051
morgan,24,F,212,Digital,0.0,186
morgan,24,F,212,Physical,14327.07,160
morgan,24,F,22,Digital,0.0,72
morgan,24,F,22,Physical,4058.0,72
morgan,24,F,231,Digital,0.0,535
morgan,24,F,231,Physical,15725.18,199
morgan,24,F,242,Digital,0.0,1032
morgan,24,F,242,Physical,58547.57,457
morgan,24,F,253,Digital,0.0,64
morgan,24,F,253,Physical,5737.08,71
morgan,24,F,264,Digital,0.0,1058
morgan,24,F,264,Physical,23130.28,1081
morgan,24,F,297,Digital,0.0,245
morgan,24,F,297,Physical,23300.27,408
morgan,24,F,308,Digital,0.0,788
morgan,24,F,308,Physical,21125.7,282
morgan,24,F,319,Digital,0.0,1732
morgan,24,F,319,Physical,295135.62,1627
morgan,24,F,33,Digital,0.0,592
morgan,24,F,33,Physical,21104.1,397
morgan,24,F,330,Digital,5005.4,52
morgan,24,F,341,Digital,0.0,535
morgan,24,F,341,Physical,10357.189,364
morgan,24,F,352,Physical,27870.66,202
morgan,24,F,363,Digital,0.0,14
morgan,24,F,396,Digital,58130.246,4429
morgan,24,F,396,Physical,85232.96,1712
morgan,24,F,407,Digital,0.0,86
morgan,24,F,407,Physical,1941.2,10
morgan,24,F,424,Digital,0.0,14
morgan,24,F,424,Physical,8265.91,86
morgan,24,F,429,Digital,0.0,462
morgan,24,F,429,Physical,2315.64,1108
morgan,24,F,44,Digital,0.0,53
morgan,24,F,44,Physical,3421.44,37
morgan,24,F,440,Digital,0.0,63
morgan,24,F,440,Physical,12751.3,60
morgan,24,F,451,Digital,6778.77,1248
morgan,24,F,451,Physical,440655.7,2780
morgan,24,F,473,Physical,7812.7397,26
morgan,24,F,480,Digital,0.0,7
morgan,24,F,480,Physical,0.0,6
morgan,24,F,484,Digital,0.0,160
morgan,24,F,484,Physical,799.68,96
morgan,24,F,495,Digital,53202.05,3003
morgan,24,F,495,Physical,551699.44,3991
morgan,24,F,500,Digital,0.0,24
morgan,24,F,500,Physical,5856.14,47
morgan,24,F,508,Digital,0.0,271
morgan,24,F,508,Physical,9127.49,105
morgan,24,F,509,Digital,4339.98,1394
morgan,24,F,509,Physical,160430.9,1525
morgan,24,F,528,Digital,0.0,3954
morgan,24,F,528,Physical,132007.11,1318
morgan,24,F,539,Digital,5224.62,514
morgan,24,F,539,Physical,80664.63,415
morgan,24,F,550,Digital,0.0,244
morgan,24,F,550,Physical,8782.82,154
morgan,24,F,561,Digital,0.0,65
morgan,24,F,561,Physical,389.87,39
morgan,24,F,570,Physical,1084.71,22
morgan,24,F,572,Digital,0.0,284
morgan,24,F,572,Physical,34191.07,540
morgan,24,F,583,Digital,0.0,212
morgan,24,F,583,Physical,210874.7,1204
morgan,24,F,594,Digital,99120.0,1237
morgan,24,F,594,Physical,160835.62,867
morgan,24,F,627,Physical,931.92004,12
morgan,24,F,706,Digital,0.0,1
morgan,24,F,706,Physical,0.0,1
morgan,24,F,715,Digital,0.0,51
morgan,24,F,715,Physical,8021.31,256
morgan,24,F,726,Digital,0.0,1269
morgan,24,F,726,Physical,17439.42,320
morgan,24,F,737,Digital,20945.0,1507
morgan,24,F,737,Physical,106176.06,976
morgan,24,F,748,Digital,964.35004,9
morgan,24,F,759,Digital,2422.7,557
morgan,24,F,759,Physical,25289.99,746
morgan,24,F,781,Digital,0.0,7
morgan,24,F,781,Physical,0.0,7
morgan,24,F,792,Digital,149072.88,5232
morgan,24,F,792,Physical,189930.97,1613
morgan,24,F,814,Digital,0.0,935
morgan,24,F,814,Physical,38224.83,348
morgan,24,F,825,Digital,0.0,3
morgan,24,F,825,Physical,0.0,3
morgan,24,F,836,Digital,0.0,85
morgan,24,F,836,Physical,3357.45,69
morgan,24,F,847,Digital,10181.5,783
morgan,24,F,847,Physical,112279.35,1438
morgan,24,F,858,Digital,0.0,270
morgan,24,F,858,Physical,17100.0,90
morgan,24,F,869,Digital,0.0,1485
morgan,24,F,869,Physical,36208.6,671
morgan,24,F,88,Digital,15948.899,2082
morgan,24,F,88,Physical,304153.44,5239
morgan,24,F,880,Physical,7705.6704,31
morgan,24,F,894,Digital,0.0,533
morgan,24,F,894,Physical,52690.082,326
morgan,24,F,900,Digital,5522.54,56
morgan,24,F,900,Physical,3294.2998,18
morgan,24,F,902,Digital,0.0,51
morgan,24,F,902,Physical,866.83,17
morgan,24,F,913,Digital,0.0,324
morgan,24,F,913,Physical,7355.38,219
morgan,24,F,924,Digital,0.0,276
morgan,24,F,924,Physical,14762.34,250
morgan,24,F,930,Digital,0.0,39
morgan,24,F,930,Physical,11262.6,213
morgan,24,F,935,Digital,0.0,15
morgan,24,F,935,Physical,0.0,5
morgan,24,F,946,Digital,0.0,381
morgan,24,F,946,Physical,17854.12,209
morgan,24,F,957,Physical,719.92,8
morgan,24,W,10,Physical,0.0,4
morgan,24,W,101,Digital,9372.91,109
morgan,24,W,11,Digital,0.0,637
morgan,24,W,11,Physical,126144.23,723
morgan,24,W,110,Physical,0.0,5
morgan,24,W,121,Digital,0.0,781
morgan,24,W,121,Physical,49699.36,340
morgan,24,W,132,Digital,0.0,1048
morgan,24,W,132,Physical,82957.33,2189
morgan,24,W,137,Physical,1092.49,21
morgan,24,W,140,Digital,910.0,40
morgan,24,W,143,Digital,0.0,313
morgan,24,W,143,Physical,35565.89,226
morgan,24,W,154,Digital,0.0,2800
morgan,24,W,154,Physical,132259.39,946
morgan,24,W,165,Digital,6166.79,728
morgan,24,W,165,Physical,150874.75,825
morgan,24,W,174,Digital,0.0,111
morgan,24,W,174,Physical,6718.3203,186
morgan,24,W,187,Digital,0.0,436
morgan,24,W,187,Physical,12213.9,131
morgan,24,W,198,Digital,48719.438,1870
morgan,24,W,198,Physical,179471.36,695
morgan,24,W,211,Digital,0.0,2176
morgan,24,W,211,Physical,140285.19,1396
morgan,24,W,212,Digital,0.0,195
morgan,24,W,212,Physical,16980.86,225
morgan,24,W,22,Digital,0.0,101
morgan,24,W,22,Physical,5750.0,101
morgan,24,W,231,Digital,0.0,524
morgan,24,W,231,Physical,14899.399,191
morgan,24,W,242,Digital,0.0,1022
morgan,24,W,242,Physical,70917.55,503
morgan,24,W,253,Digital,0.0,199
morgan,24,W,253,Physical,10474.5,102
morgan,24,W,264,Digital,0.0,2086
morgan,24,W,264,Physical,185837.78,5329
morgan,24,W,297,Digital,0.0,436
morgan,24,W,297,Physical,50013.25,534
morgan,24,W,308,Digital,0.0,990
morgan,24,W,308,Physical,37813.38,535
morgan,24,W,319,Digital,0.0,2439
morgan,24,W,319,Physical,310719.0,1752
morgan,24,W,33,Digital,0.0,213
morgan,24,W,33,Physical,2981.74,280
morgan,24,W,330,Digital,4688.07,48
morgan,24,W,330,Physical,56.850002,3
morgan,24,W,341,Digital,0.0,772
morgan,24,W,341,Physical,13092.22,529
morgan,24,W,352,Physical,26622.72,170
morgan,24,W,363,Digital,0.0,9
morgan,24,W,396,Digital,48777.45,3067
morgan,24,W,396,Physical,109502.02,1926
morgan,24,W,407,Digital,0.0,65
morgan,24,W,407,Physical,1786.0,14
morgan,24,W,424,Digital,0.0,22
morgan,24,W,424,Physical,4244.95,59
morgan,24,W,429,Digital,0.0,297
morgan,24,W,429,Physical,0.0,511
morgan,24,W,44,Digital,0.0,18
morgan,24,W,44,Physical,432.0,18
morgan,24,W,440,Digital,0.0,131
morgan,24,W,440,Physical,4754.56,46
morgan,24,W,451,Digital,0.0,3847
morgan,24,W,451,Physical,524356.7,3033
morgan,24,W,473,Physical,4807.84,16
morgan,24,W,484,Digital,0.0,70
morgan,24,W,484,Physical,349.86,42
morgan,24,W,495,Digital,27817.86,2517
morgan,24,W,495,Physical,334596.56,2298
morgan,24,W,500,Digital,0.0,40
morgan,24,W,508,Digital,0.0,263
morgan,24,W,508,Physical,8003.79,115
morgan,24,W,509,Digital,0.0,1505
morgan,24,W,509,Physical,172944.55,1364
morgan,24,W,528,Digital,0.0,2799
morgan,24,W,528,Physical,82642.26,933
morgan,24,W,539,Digital,4812.1504,336
morgan,24,W,539,Physical,44330.69,263
morgan,24,W,550,Digital,0.0,226
morgan,24,W,550,Physical,10316.04,203
morgan,24,W,570,Digital,0.0,1
morgan,24,W,570,Physical,0.0,29
morgan,24,W,572,Digital,0.0,177
morgan,24,W,572,Physical,17282.35,358
morgan,24,W,583,Digital,0.0,69
morgan,24,W,583,Physical,71552.68,362
morgan,24,W,594,Digital,79355.0,918
morgan,24,W,594,Physical,176627.95,1187
morgan,24,W,600,Digital,0.0,87
morgan,24,W,600,Physical,3219.0,87
morgan,24,W,627,Physical,12969.221,167
morgan,24,W,638,Physical,5358.54,69
morgan,24,W,649,Physical,1863.8401,24
morgan,24,W,660,Physical,3028.7402,39
morgan,24,W,671,Physical,6445.7803,83
