campus_code,sis_user_id,dept_code,adoption_type,target,retail_new,bundle_discount_pct,is_stem_dept,is_ebook,student_type_score,title,author,isbn,term_year,term_code,prob_optin,prediction,actual_price,expected_spend,potential_savings,count
249-1,901773140,CRJ,EO,0,0.0,0.0,0,1,1.0,EBK JUVENILE JUSTICE:INTRODUCTION,WHITEHEAD,8220125956712,22,F,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,901585196,FOR,EO,0,0.0,0.0,0,1,1.0,EBK FUNDAMENTALS OF FORENSIC SCIENCE,HOUCK,8220107128502,22,W,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,901675807,COR,EO,0,0.0,0.0,0,0,0.5,AMERICAN CORRECTIONS-MINDTAP ACCESS,CLEAR,8220118179333,21,F,0.4336645926961345,0,0.0,0.0,0.0,1
249-1,901801663,CRJ,EO,1,0.0,0.0,0,1,1.0,EBK HUMAN TRAFFICKING,STICKLE,8220110315135,24,F,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,901782841,HLS,EO,1,0.0,0.0,0,1,1.0,"EBK CYBERSPACE,CYBERSECURITY,+CYBERCRIM",KREMLING,8220108996230,22,F,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,901810940,ESS,EO,1,0.0,0.0,0,1,1.0,EBK PRINCIPLES OF ATHLETIC TRAINING,PRENTICE,8220110068482,23,F,0.5242785940238923,1,0.0,0.0,0.0,1
8388-01-01 00:00:00,300911,REL,EO,0,0.0,0.0,0,1,1.0,EBK WAR+GENOCIDE,BERGEN,9781442242296,22,W,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,901527772,MAT,EO,0,0.0,0.0,0,1,1.0,EBK ESSENTIAL CALCULUS,STEWART,8220135688757,23,W,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,901828056,MAT,EO,0,0.0,0.0,0,1,1.0,"EBK APPLIED CALCULUS F/MGRL.,LIFE+SOC.S",TAN,8220134371049,24,F,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,901784817,HIS,EO,1,0.0,0.0,0,1,1.0,"EBK READING AMERICAN HORIZONS,VOLUME II",SCHALLER,9780197530900,22,F,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,901752918,CSD,EO,0,0.0,0.0,0,1,1.0,EBK PROFESS.ISSUES IN SPEECH-LANG....,HUDSON,9781635502671,21,F,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,901444904,HLS,EO,0,0.0,0.0,0,1,0.5,EBK DISASTER POLICY+POLITICS,SYLVES,9781506368702,23,W,0.3976961338819775,0,0.0,0.0,0.0,1
249-1,901684690,EMC,EO,0,0.0,0.0,0,1,1.0,EBK LAW+ETHICS FOR HEALTH PROFESSIONS,JUDSON,8220111394443,22,F,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,901756852,NFA,EO,0,0.0,0.0,0,1,0.5,EBK NUTRITION ESSENTIALS:PERSONAL APPRO,SCHIFF,9781260424966,23,W,0.3976961338819775,0,0.0,0.0,0.0,1
249-1,901765332,HIS,EO,0,0.0,0.0,0,1,1.0,EBK CROSSROADS OF FREEDOM:ANTIETAM,MCPHERSON,9780199830909,24,W,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,901735722,LIB,EO,1,0.0,0.0,0,1,1.0,"EBK CHILDREN'S LITERATURE,BRIEFLY",YOUNG,8220108978410,24,F,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,901805915,HIS,EO,1,0.0,0.0,0,1,1.0,"EBK AMERICAN PROMISE:VALUE ED.,VOL.1",ROARK,9781319483814,23,F,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,901774718,INF,EO,0,0.0,0.0,0,0,1.0,PRACT.GDE.TO DIGITAL FOR..(PEARSON+),HAYES,9780137459759,23,W,0.5439906763867345,1,0.0,0.0,0.0,1
249-1,901717184,HLS,EO,1,0.0,0.0,0,1,1.0,EBK STRUCTURED ANALYTIC TECH.F/...,PHERSON,8220108049660,23,W,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,901798652,IDL,EO,0,0.0,0.0,0,1,0.5,EBK COGNITIVE LOAD THEORY,SWELLER,8220111760231,23,F,0.3976961338819775,0,0.0,0.0,0.0,1
249-1,901761751,ENG,EO,1,0.0,0.0,0,1,1.0,EBK FROM INQUIRY TO ACAD.WRIT.:PRAC.GUI,GREENE,8220117388453,22,W,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,900094090,IDL,EO,0,0.0,0.0,0,1,0.5,EBK PRACT.GUIDE TO NEEDS ASSESSMENT (CL,GUPTA,9781118458112,24,W,0.3976961338819775,0,0.0,0.0,0.0,1
249-1,901761816,EDF,EO,0,0.0,0.0,0,0,1.0,INTRO.TO STUDENT-INVOLVED.(PEARSON+),CHAPPUIS,9780137526130,24,F,0.5439906763867345,1,0.0,0.0,0.0,1
249-1,901665370,COU,EO,0,0.0,0.0,0,1,1.0,EBK COUNSELING CHILDREN,HENDERSON,8220134363587,24,A,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,901717198,COU,EO,0,0.0,0.0,0,1,1.0,EBK PUBL.MAN.OF AM.PSYCH.ASSOC.,AM.PSYCH.ASSN.,9781433832185,22,W,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,901769712,ENG,EO,1,0.0,0.0,0,1,1.0,EBK WE HAVE ALWAYS LIVED IN THE CASTLE,JACKSON,9781101530658,23,F,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,901676445,NSC,EO,1,0.0,0.0,0,0,1.0,HEALTH ASSESSMENT F/NURSING PRACTICE,WILSON,9780323763202,21,F,0.5439906763867345,1,0.0,0.0,0.0,1
249-1,901757892,HON,EO,1,0.0,0.0,0,1,1.0,EBK WAY TO RAINY MOUNTAIN (50TH ANNIV.E,MOMADAY,9780826361226,23,F,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,901697444,CSD,EO,0,0.0,0.0,0,1,1.0,EBK ELICITING SOUNDS,SECORD,8220100448638,23,A,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,901794785,MUS,EO,0,0.0,0.0,0,1,1.0,EBK CHORAL MASTERWORKS,STEINBERG,9780199839452,23,W,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,901746109,APP,EO,1,0.0,0.0,0,1,1.0,EBK COLORED PEOPLE,GATES,9780307764430,23,W,0.5242785940238923,1,0.0,0.0,0.0,1
8388-01-01 00:00:00,334901,THA,EO,0,0.0,0.0,0,1,1.0,EBK MACBETH,SHAKESPEARE,8220108102174,24,W,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,901817351,HIS,EO,0,0.0,0.0,0,0,1.0,"WORLD:HISTORY,VOL.TWO(PEARSON+)",FERNANDEZ-ARM,9780137538195,23,F,0.5439906763867345,1,0.0,0.0,0.0,1
249-1,901758617,CSC,EO,0,0.0,0.0,0,1,1.0,EBK OPERATING SYSTEMS,STALLINGS,9780134700113,23,F,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,901514280,HIS,EO,1,0.0,0.0,0,1,0.5,EBK TROJAN WAR:VERY SHORT INTRO,CLINE,8220108113484,24,F,0.3976961338819775,0,0.0,0.0,0.0,1
249-1,901713863,HLS,EO,0,0.0,0.0,0,1,1.0,EBK EFFECTIVE PHYSICAL SECURITY,FENNELLY,8220109270667,22,F,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,901356937,EAD,EO,0,0.0,0.0,0,1,0.5,EBK PRINCIPAL AS CURRICULUM LEADER,GLATTHORN,9781483353128,23,A,0.3976961338819775,0,0.0,0.0,0.0,1
249-1,901620795,COU,EO,0,0.0,0.0,0,1,1.0,EBK GUIDE TO CRISIS INTERVENTION,KANEL,8220134354332,23,W,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,901737401,ENG,EO,0,0.0,0.0,0,1,0.5,EBK LANGUAGE AWARENESS,ESCHHOLZ,8220107617129,21,F,0.3976961338819775,0,0.0,0.0,0.0,1
249-1,901801136,EMS,EO,0,0.0,0.0,0,1,1.0,EBK BETTER LEARNING THROUGH STRUCTURED,FISHER,9781416630623,24,F,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,901671362,ESS,EO,1,0.0,0.0,0,1,1.0,EBK SPORT NUTRITION,JEUKENDRUP,8220109883003,24,W,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,901762492,HIS,EO,1,0.0,0.0,0,1,1.0,EBK WHAT WENT WRONG?:WEST.IMPACT+MID.EA,LEWIS,8220122329878,23,F,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,901762598,CSD,EO,0,0.0,0.0,0,1,1.0,EBK INTRO.TO NEUROGENIC COMMUN.DISORDER,BROOKSHIRE,8220127187121,24,F,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,901833865,CMS,EO,1,0.0,0.0,0,1,0.5,EBK POCKET GUIDE TO PUBLIC SPEAKING,O'HAIR,8220128145540,24,A,0.3976961338819775,0,0.0,0.0,0.0,1
249-1,901775448,ECO,EO,0,0.0,0.0,0,1,1.0,EBK MACROECONOMICS,ARNOLD,8220134335508,23,F,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,901596047,LIB,EO,1,0.0,0.0,0,1,1.0,EBK WHEN STARS ARE SCATTERED,JAMIESON,9780525553922,23,F,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,901756792,HLS,EO,0,0.0,0.0,0,1,0.5,EBK INTELLIGENCE:SECRET WORLD OF SPIES,JOHNSON,9780190854836,23,A,0.3976961338819775,0,0.0,0.0,0.0,1
249-1,901815204,LAS,EO,0,0.0,0.0,0,1,0.5,EBK INTRO.TO LAW+LEGAL SYSTEM,SCHUBERT,8220134334228,23,A,0.3976961338819775,0,0.0,0.0,0.0,1
249-1,901765974,EDC,EO,0,0.0,0.0,0,1,1.0,EBK SUPPORTING DIFFERENTIATED INSTRUCTI,FOGARTY,8220109885724,23,F,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,901556462,ELE,EO,0,0.0,0.0,0,1,0.5,EBK GROWING LANGUAGE+LITERACY,HONIGSFELD,9780325112398,23,W,0.3976961338819775,0,0.0,0.0,0.0,1
249-1,901388258,MUH,EO,0,0.0,0.0,0,0,0.5,LISTEN TO THIS-REVEL ACCESS CARD,BONDS,8220117003622,22,W,0.4336645926961345,0,0.0,0.0,0.0,1
249-1,901766624,HLS,EO,1,0.0,0.0,0,1,1.0,"EBK CYBERSPACE,CYBERSECURITY,+CYBERCRIM",KREMLING,8220109007508,22,F,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,901837845,MUH,EO,0,0.0,0.0,0,1,1.0,EBK ROCK MUSIC STYLES:HISTORY,CHARLTON,9781265697440,24,F,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,901790173,MUH,EO,0,0.0,0.0,0,0,0.5,LISTEN TO THIS-REVEL ACCESS CARD,BONDS,8220117003622,22,W,0.4336645926961345,0,0.0,0.0,0.0,1
249-1,901769531,ESS,EO,0,0.0,0.0,0,1,1.0,EBK INTRO.TO EXERCISE SCIENCE,HOUSH,9781351711098,23,F,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,901709231,HIS,EO,1,0.0,0.0,0,1,1.0,EBK CENTRAL ASIA IN WORLD HISTORY,GOLDEN,9780199793174,23,W,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,901751386,COR,EO,0,0.0,0.0,0,1,1.0,EBK JUVENILE DELINQUENCY,MALLETT,8220107106463,23,W,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,901783471,LIB,EO,1,0.0,0.0,0,1,1.0,EBK WHEN STARS ARE SCATTERED,JAMIESON,9780525553922,24,F,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,901712099,CRJ,EO,0,0.0,0.0,0,1,1.0,EBK MEDIA+CRIME IN THE U.S.,JEWKES,9781483373911,23,W,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,901172193,EDD,EO,0,0.0,0.0,0,1,0.5,EBK BASICS OF QUALITATIVE RESEARCH,CORBIN,9781483355597,24,F,0.3976961338819775,0,0.0,0.0,0.0,1
249-1,901779002,HLS,EO,0,0.0,0.0,0,1,1.0,EBK STRATEGIC SECURITY MANAGEMENT,VELLANI,8220110315524,24,F,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,901668773,HLS,EO,0,0.0,0.0,0,1,1.0,EBK STRATEGIC SECURITY MANAGEMENT,VELLANI,8220110315524,23,F,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,901585893,ETL,EO,0,0.0,0.0,0,0,0.5,IMPLEMENTING CHANGE(PEARSON+),HALL,9780137531158,23,F,0.4336645926961345,0,0.0,0.0,0.0,1
249-1,901089820,CRJ,EO,1,0.0,0.0,0,1,1.0,EBK OFFENDER REENTRY,CROW,8220108396313,23,W,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,901779653,HIS,EO,1,0.0,0.0,0,1,1.0,EBK ISLAM:CONCISE INTRODUCTION,SMITH,8220117881046,24,W,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,901773994,FOR,EO,0,0.0,0.0,0,1,0.5,EBK FUNDAMENTALS OF FORENSIC SCIENCE,HOUCK,8220109237639,22,W,0.3976961338819775,0,0.0,0.0,0.0,1
249-1,901697628,CSC,EO,0,0.0,0.0,0,1,1.0,EBK MATH.STRUCTURES FOR COMPUTER SCIENC,GERSTING,8220103942966,22,W,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,901726588,ENG,EO,0,0.0,0.0,0,1,1.0,EBK FOUR MAJOR PLAYS  (36198),IBSEN,8220128359435,22,F,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,901760850,FSE,EO,0,0.0,0.0,0,1,1.0,EBK INVITING DISASTER,CHILES,8220117194535,23,F,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,901600018,NSC,EO,0,0.0,0.0,0,1,0.5,EBK PUBL.MAN.OF AM.PSYCH.ASSOC.,AM.PSYCH.ASSN.,9781433832185,22,A,0.3976961338819775,0,0.0,0.0,0.0,1
249-1,901823300,HON,EO,1,0.0,0.0,0,1,1.0,"EBK FIVE DIALOGUES:EUTHYPHRO,APOLOGY...",PLATO,9781603842266,24,F,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,901684968,CMS,EO,1,0.0,0.0,0,1,1.0,EBK COMMUNICATION BETWEEN CULTURES,SAMOVAR,8220103760980,22,W,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,901718971,JPL,EO,0,0.0,0.0,0,1,1.0,EBK WHISTLE-BLOWING IN ORGANIZATIONS,MICELI,9781136675713,21,F,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,901747976,HIS,EO,0,0.0,0.0,0,1,1.0,EBK POCKET GUIDE TO WRITING IN HISTOR,RAMPOLLA,9781319282257,23,W,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,901784114,HIS,EO,1,0.0,0.0,0,1,1.0,"EBK RUSSIAN CIVIL WARS,1916-1926",SMELE,8220122339792,24,F,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,901776062,EME,EO,1,0.0,0.0,0,1,1.0,EBK GRAMMAR TO GET THINGS DONE,CROVITZ,8220106364291,24,F,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,901731458,HEA,EO,0,0.0,0.0,0,1,1.0,EBK SOCIAL MARKETING,LEE,9781071851609,24,W,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,901737162,ENG,EO,1,0.0,0.0,0,1,1.0,EBK LONE RANGER+TONTO FISTFIGHT IN HEAV,ALEXIE,8220131276187,23,W,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,901710094,NFA,EO,0,0.0,0.0,0,1,1.0,EBK NUTRITION THERAPY+PATHOPHYSIOLOGY,NELMS,8220109423599,23,W,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,901726868,MGT,EO,0,0.0,0.0,0,1,1.0,EBK HUMAN RESOURCE MANAGEMENT,VALENTINE,8220112163598,24,W,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,901686173,HLS,EO,0,0.0,0.0,0,1,1.0,EBK DISASTER POLICY+POLITICS,SYLVES,8220107351894,23,W,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,901561776,GLY,EO,0,0.0,0.0,0,1,1.0,EBK NATURAL HAZARDS+DISASTERS,HYNDMAN,8220134367271,24,W,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,901802410,LAS,EO,0,0.0,0.0,0,1,0.5,EBK LAW OF CORPORATIONS+OTHER BUSINESS.,SCHNEEMAN,8220134334747,24,F,0.3976961338819775,0,0.0,0.0,0.0,1
8388-01-01 00:00:00,291136,PT,EO,0,0.0,0.0,0,1,1.0,EBK IF AT BIRTH YOU DON'T SUCCEED,ANNER,9781627793650,24,W,0.5242785940238923,1,0.0,0.0,0.0,1
8388-01-01 00:00:00,283022,ATH,EO,0,0.0,0.0,0,1,1.0,EBK MANAGEMENT STRAT.IN ATHLETIC TRAINI,KONIN,8220107518617,22,F,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,901699633,NSC,EO,0,0.0,0.0,0,1,1.0,"EBK MOSBY'S GDE.TO NURS.DIAG.,NANDA-I U",LADWIG,8220125257437,22,F,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,901771591,EMC,EO,1,0.0,0.0,0,1,1.0,EBK EMS SUPERVISOR:PRINCIPLES+PRACTICE,DOMINGUEZ,8220108428557,22,F,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,901711540,ELE,EO,0,0.0,0.0,0,0,1.0,SOCIAL STUDIES IN ELEM.ED.(PEARSON+),BECK,8220145134206,23,F,0.5439906763867345,1,0.0,0.0,0.0,1
249-1,901765384,CMS,EO,0,0.0,0.0,0,1,1.0,EBK COMMUNICATING IN GROUPS AND TEAMS,KEYTON,8220128337075,24,W,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,900373368,EAD,EO,0,0.0,0.0,0,1,0.5,EBK LEADERSHIP:THEORY+PRACTICE,NORTHOUSE,9781071834473,23,F,0.3976961338819775,0,0.0,0.0,0.0,1
249-1,901738432,CSD,EO,0,0.0,0.0,0,0,1.0,BORN TO TALK-TEXT(PEARSON+),HULIT,9780134790206,23,F,0.5439906763867345,1,0.0,0.0,0.0,1
249-1,901662238,MKT,EO,1,0.0,0.0,0,1,1.0,EBK MARKETING,HUNT,8220108083817,21,F,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,901376913,EDD,EO,1,0.0,0.0,0,1,1.0,EBK PUBL.MAN.OF AM.PSYCH.ASSOC.,AM.PSYCH.ASSN.,9781433832185,22,W,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,901725901,ELE,EO,1,0.0,0.0,0,1,1.0,EBK MINDSETS+MOVES,GOLDBERG,9781506325040,23,W,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,901757728,NSC,EO,0,0.0,0.0,0,1,1.0,"EBK MOSBY'S GDE.TO NURS.DIAG.,NANDA-I U",LADWIG,8220125257352,22,F,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,901733548,ESS,EO,1,0.0,0.0,0,1,1.0,EBK INTRO.TO EXERCISE SCIENCE,HOUSH,9781351711098,23,F,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,901799550,APP,EO,0,0.0,0.0,0,1,0.5,EBK HIGH MOUNTAINS RISING,STRAW,9780252092602,24,A,0.3976961338819775,0,0.0,0.0,0.0,1
249-1,901694803,EGC,EO,0,0.0,0.0,0,1,1.0,"EBK THOSE WHO CAN,TEACH",RYAN,8220135691399,23,W,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,901775195,EDF,EO,0,0.0,0.0,0,1,1.0,EBK FOUNDATIONS OF AMER.EDUC.,WEBB,9780134027524,22,F,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,901763172,LIB,EO,1,0.0,0.0,0,1,1.0,EBK VIOLETS ARE BLUE,DEE,9781534469204,23,F,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,901770745,APP,EO,0,0.0,0.0,0,1,1.0,EBK HIGH MOUNTAINS RISING,STRAW,9780252092602,24,F,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,901780007,HIS,EO,1,0.0,0.0,0,1,1.0,"EBK READING AMERICAN PAST,VOL.I TO 1877",JOHNSON,8220110282819,22,F,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,901657002,ESS,EO,1,0.0,0.0,0,1,1.0,EBK ACSM'S GUIDELINES FOR EXERCISE TEST,LIGUORI,9781975150228,22,W,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,901511290,NFA,EO,1,0.0,0.0,0,0,1.0,NUTRITION ESSENTIALS-CONNECT ACCESS,SCHIFF,8220123808907,22,W,0.5439906763867345,1,0.0,0.0,0.0,1
249-1,901612565,CRJ,EO,1,0.0,0.0,0,1,0.5,EBK CRIMINAL JUSTICE AND CRIMINOLOGY RE,KRASKA,8220122659210,23,W,0.3976961338819775,0,0.0,0.0,0.0,1
249-1,901638589,CPL,EO,0,0.0,0.0,0,1,0.5,EBK POLICING BLACK BODIES-UPDATED EDITI,HATTERY,8220127693967,24,A,0.3976961338819775,0,0.0,0.0,0.0,1
249-1,901747182,ENG,EO,0,0.0,0.0,0,1,1.0,EBK ENGLISH ROMANTIC POETRY:ANTHOLOGY,APPELBAUM,8220128781182,22,F,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,901808520,FSE,EO,0,0.0,0.0,0,1,1.0,EBK FIRE DYNAMICS,GORBETT,9780133843712,23,F,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,901430416,AGR,EO,0,0.0,0.0,0,1,0.5,EBK PRINCIPLES OF MICROECONOMICS,FRANK,8220123437664,23,W,0.3976961338819775,0,0.0,0.0,0.0,1
249-1,901734876,ENG,EO,0,0.0,0.0,0,1,1.0,EBK FROM INQUIRY TO ACAD.WRIT.:PRAC.GUI,GREENE,8220117388491,22,W,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,901776678,NSC,EO,0,0.0,0.0,0,1,0.5,EBK PUBL.MAN.OF AM.PSYCH.ASSOC.,AM.PSYCH.ASSN,8220124499739,23,A,0.3976961338819775,0,0.0,0.0,0.0,1
249-1,901668059,ENG,EO,1,0.0,0.0,0,1,1.0,EBK COLD MOUNTAIN,FRAZIER,8220133562684,22,F,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,901799118,HON,EO,0,0.0,0.0,0,1,1.0,EBK ON THE SHORTNESS OF LIFE,SENECA,9781101651186,23,F,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,901759248,INF,EO,1,0.0,0.0,0,0,1.0,"SIMNET F/WORD,EXCEL,+POWER.365/2019",NORDELL,8220123809997,22,F,0.5439906763867345,1,0.0,0.0,0.0,1
249-1,901776835,MBA,EO,0,0.0,0.0,0,1,1.0,EBK PUBL.MAN.OF AM.PSYCH.ASSOC.,AM.PSYCH.ASSN.,9781433832185,21,F,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,901805698,ESS,EO,0,0.0,0.0,0,1,1.0,EBK PRINCIPLES OF ATHLETIC TRAINING,PRENTICE,8220110068482,23,W,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,901694544,ESS,EO,1,0.0,0.0,0,1,1.0,EBK FINANCING THE SPORT ENTERPRISE,SAWYER,8220130874872,22,W,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,901483733,CRJ,EO,1,0.0,0.0,0,1,1.0,EBK ECOCIDE,WHYTE,9781526146977,24,W,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,901835382,FSE,EO,1,0.0,0.0,0,1,0.5,EBK SFPE GUIDE TO HUMAN BEHAVIOR IN FIR,UNKNOWN,8220113129319,24,F,0.3976961338819775,0,0.0,0.0,0.0,1
249-1,901710580,COU,EO,0,0.0,0.0,0,1,0.5,EBK PUBL.MAN.OF AM.PSYCH.ASSOC.,AM.PSYCH.ASSN.,9781433832185,21,F,0.3976961338819775,0,0.0,0.0,0.0,1
249-1,901711879,ENG,EO,1,0.0,0.0,0,1,1.0,EBK POCKET STYLE MANUAL,HACKER,9781319327569,21,F,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,901720885,FSE,EO,1,0.0,0.0,0,1,1.0,EBK TECHNICAL COMMUNICATION,MARKEL,9781319307691,21,F,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,901732489,CRJ,EO,0,0.0,0.0,0,1,1.0,EBK DRUGS+SOCIETY,HANSON,9781284228755,21,F,0.5242785940238923,1,0.0,0.0,0.0,1
8388-01-01 00:00:00,330393,WST,EO,0,0.0,0.0,0,1,1.0,EBK WOMEN ACROSS CULTURES,BURN,8220126048263,24,W,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,901813312,HIS,EO,0,0.0,0.0,0,1,1.0,EBK POCKET GUIDE TO WRITING IN HISTOR,RAMPOLLA,9781319282257,23,F,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,901743780,NSC,EO,0,0.0,0.0,0,1,1.0,EBK PUBL.MAN.OF AM.PSYCH.ASSOC.,AM.PSYCH.ASSN.,9781433832185,21,F,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,901614028,NFA,EO,0,0.0,0.0,0,1,1.0,EBK NUTRITION ESSENTIALS:PERSONAL APPRO,SCHIFF,8220108083312,21,F,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,901673046,FSE,EO,0,0.0,0.0,0,1,1.0,EBK FIREFIGHTING STRATEGIES,ANGLE,9781284209693,21,F,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,901753020,FOR,EO,1,0.0,0.0,0,1,1.0,EBK FORENSIC BIOLOGY,LI,8220100654435,22,W,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,901545344,FCS,EO,0,0.0,0.0,0,1,1.0,EBK ETHICS AND THE EARLY CHILDHOOD EDUC,FEENEY,9781938113499,23,W,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,901757814,GER,EO,0,0.0,0.0,0,1,1.0,EBK DEUTSCH:NA KLAR!,DIDONATO,9781260325218,23,W,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,901760627,NSC,EO,0,0.0,0.0,0,1,0.5,EBK PUBL.MAN.OF AM.PSYCH.ASSOC.,ASSOCIATION,8220110369015,23,A,0.3976961338819775,0,0.0,0.0,0.0,1
249-1,901644143,HLS,EO,0,0.0,0.0,0,0,1.0,EBK TERRORISM IN THE TWENTY-FIRST CENTU,COMBS,9781317206798,21,F,0.5439906763867345,1,0.0,0.0,0.0,1
249-1,901782698,MLS,EO,1,0.0,0.0,0,1,1.0,EBK MODERN BLOOD BANKING+TRANSFUSION...,HARMENING,9780803668898,24,W,0.5242785940238923,1,0.0,0.0,0.0,1
8388-01-01 00:00:00,303557,SED,EO,0,0.0,0.0,0,1,1.0,EBK PUBL.MAN.OF AM.PSYCH.ASSOC.,ASSOCIATION,8220110369015,24,W,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,901761869,NFA,EO,0,0.0,0.0,0,0,1.0,NUTRITION ESSENTIALS-CONNECT ACCESS,SCHIFF,8220123808907,21,F,0.5439906763867345,1,0.0,0.0,0.0,1
249-1,901703137,COU,EO,1,0.0,0.0,0,1,1.0,EBK PUBL.MAN.OF AM.PSYCH.ASSOC.,ASSOCIATION,8220110369015,23,F,0.5242785940238923,1,0.0,0.0,0.0,1
249-1,901629207,EHS,EO,0,0.0,0.0,0,1,0.5,EBK AIR QUALITY,DAVIS,9781000346107,22,A,0.3976961338819775,0,0.0,0.0,0.0,1
249-1,901673774,ESS,EO,0,0.0,0.0,0,1,1.0,EBK NSCA'S ESSEN.OF TRAINING SPECIAL PO,JACOBS,9781492570622,23,A,0.5242785940238923,1,0.0,0.0,0.0,1
