sis_user_id,section_id,book_id_bn,term_code,term_year,part_time_job,family_annual_income,has_loan,has_scholarship,prefers_ebook,prefers_paperback,avg_books_per_semester,title,author,isbn,edition,cover_type,ebook_ind,has_free_resource,retail_new,retail_used,retail_new_rent,retail_used_rent,adoption_type,is_rental,student_full_part_time_status,credit_hours,included_in_course_fee,num_books_in_section,semester_num,has_course_fee,book_included_in_fee,student_num_terms,price_affordability_score,alternatives_available,matches_cover_pref,will_buy,buy_frac,College,Year,Semester,Department,Student_Status,Rental_to_Retail_Ratio,Arbitrage_Index,Wallet_Pressure_Score,Digital_Lock_Flag,Actual_Purchase_Flag
6239717,BN-785-785-165-W-24-4795-RVC,6977639,W,24,0,59965,1,0,1,0,8,EBK ETHICS FOR BEHAVIOR ANALYSTS,BAILEY,8220126281271.0,4TH 22,EB,1.0,0.0,0.0,0.0,0.0,0.0,EO,0.0,P,3.0,Y,4,10,1,1,8,599.65,1,0,0,0.0,fiu,24,W,165,Part-Time,0.0,1.0,0.59965,1.0,0
6436772,BN-785-785-204-F-24-2880-U02,6600794,F,24,0,80415,1,1,1,0,9,EBK C HOW TO PROGRAM,DEITEL,9780137398355.0,9TH 22,EB,1.0,1.0,0.0,0.0,0.0,0.0,EO,0.0,F,3.0,Y,5,9,1,1,4,804.15,1,0,0,0.0714285714285714,fiu,24,F,204,Full-Time,0.0,1.0,0.80415,1.0,0
6399741,BN-785-785-381-F-23-1931-U05,2078088,F,23,0,76389,1,0,1,1,10,CLIFTONSTRENGTHS FOR STUDENTS-W/ACCESS,GALLUP,9781595621252.0,17, ,0.0,0.0,40.0,0.0,0.0,0.0,RQ,0.0,F,1.0,Y,1,6,1,1,4,1000.0,0,0,0,0.0344827586206896,fiu,23,F,381,Full-Time,0.0,1.0,1.0,0.0,0
6320624,BN-785-785-744-W-23-4721-RVC,2288974,W,23,0,75111,1,1,1,1,11,EBK INTERNATIONAL LOGISTICS,DAVID,9780989490658.0,5TH 18,EB,1.0,1.0,0.0,0.0,0.0,0.0,EO,0.0,F,3.0,Y,4,7,1,1,7,751.11,1,0,0,0.0,fiu,23,W,744,Full-Time,0.0,1.0,0.75111,1.0,0
2101249,BN-785-785-541-A-23-6436L-RA1,6928312,A,23,0,75376,1,0,1,1,16,EBK NURSE ANESTHESIA,NAGELHOUT,8220126116986.0,7TH 23,EB,1.0,1.0,0.0,0.0,0.0,0.0,EO,0.0,F,3.0,N,12,5,0,0,7,753.76,1,0,0,0.1219512195121951,fiu,23,A,541,Full-Time,0.0,1.0,0.75376,1.0,0
329673,BN-8388-1-405-W-24-106-FYS02,9391033,W,24,1,81738,1,0,1,0,16,EBK UNDERSTANDING ART,FICHNER-RATHUS,8220134389488.0,11TH 17,EB,1.0,0.0,0.0,0.0,0.0,0.0,EO,0.0,F,3.0,Y,7,10,1,1,3,817.38,1,0,0,0.0625,daemen,24,W,405,Full-Time,0.0,1.0,0.81738,1.0,0
6243748,BN-785-785-669-F-21-2011-RVD,1361533,F,21,1,67815,0,0,1,1,6,FIRST MUSLIM:STORY OF MUHAMMAD,HAZLETON,9781594632303.0,13,PB,0.0,0.0,18.0,13.5,15.65,8.1,RQ,1.0,F,3.0,Y,5,1,1,1,3,1000.0,1,1,0,0.2,fiu,21,F,669,Full-Time,0.8694444444444445,0.13055555555555554,1.0,0.0,0
901796470,BN-249-1-80-F-23-100-10001,844008763,F,23,1,33874,1,1,0,0,9,PACKBACK QUESTIONS W/PACKBACK INSTRUCT,PACKBACK,9780578986159.0,1,AC,0.0,1.0,55.71,0.0,0.0,0.0,FD,0.0,F,3.0,Y,5,6,1,1,5,608.0416442290433,1,0,1,0.25,eku,23,F,80,Full-Time,0.0,1.0,0.6080416442290433,0.0,1
11038542,BN-576-1-380-W-24-293-005,5669563,W,24,0,79790,1,0,1,0,10,CALCULUS:EARLY TRANSCENDENTALS-ACCES,STEWART,8220118193612.0,8TH 17,EP,1.0,0.0,147.5,147.5,147.5,147.5,FD,0.0,F,3.0,Y,4,10,1,1,6,540.9491525423729,1,0,0,0.0,mercer,24,W,380,Full-Time,1.0,0.0,0.5409491525423729,1.0,0
304711,BN-8255-1-814-W-23-305-002,9831393,W,23,0,71502,0,1,1,0,11,STEALING MY RELIGION,BUCAR,9780674987036.0,22, ,0.0,0.0,27.95,20.96,22.9,14.0,RQ,1.0,F,3.0,Y,6,7,1,1,7,1000.0,1,0,0,0.0588235294117647,morgan,23,W,814,Full-Time,0.8193202146690518,0.1806797853309482,1.0,0.0,0
6357218,BN-785-785-129-F-23-4338-U06,106648,F,23,0,67263,1,1,1,0,7,C PROGRAMMING LANGUAGE (ANSI C),KERNIGHAN,9780131103627.0,2ND 88,PB,0.0,0.0,69.99,52.49,48.9,33.5,RQ,1.0,F,3.0,Y,7,6,1,1,8,961.0372910415774,1,0,0,0.0666666666666666,fiu,23,F,129,Full-Time,0.6986712387483927,0.30132876125160735,0.9610372910415774,0.0,0
300865,BN-8255-1-264-W-22-102-M08,2185484,W,22,0,87806,1,0,1,0,12,EBK ENGLISH GRAMMAR+PUNCTUATION,BARCHARTS,8220101374561.0,12,EB,1.0,1.0,0.0,0.0,0.0,0.0,EO,0.0,F,3.0,Y,6,4,1,1,7,878.06,1,0,0,0.0,morgan,22,W,264,Full-Time,0.0,1.0,0.87806,1.0,0
1147169,BN-91-1-148-W-23-420-MC01,1339180,W,23,0,38793,1,0,1,1,15,EXPLORING LEADERSHIP,BOLDEN,9780199547661.0,11,PB,0.0,0.0,41.95,31.46,35.65,19.95,RQ,1.0,F,3.0,Y,1,7,1,1,6,924.7437425506556,1,1,0,0.0,campbell,23,W,148,Full-Time,0.8498212157330154,0.1501787842669846,0.9247437425506556,0.0,0
5647054,BN-785-785-291-W-23-4604-RVD,2756152,W,23,0,71368,1,1,1,0,6,EBK INTERNATIONAL FINANCIAL MANAGEMENT,BEKAERT,9781108547154.0,3RD 18,EB,1.0,1.0,0.0,0.0,0.0,0.0,EO,0.0,F,3.0,Y,3,7,1,1,2,713.68,1,0,0,0.0,fiu,23,W,291,Full-Time,0.0,1.0,0.71368,1.0,0
6175062,BN-784-23-371-W-23-4431-UHA,2115342,W,23,0,79604,0,0,1,0,8,HEALTH CARE ETHICS:CRITICAL ISSUES...,MORRISON,9781284124910.0,4TH 19,PB,0.0,1.0,102.95,77.21,67.3,48.9,FD,0.0,F,3.0,N,7,7,1,0,6,773.2297231665857,1,0,0,0.0909090909090909,fiu,23,W,371,Full-Time,0.6537153958232151,0.34628460417678486,0.7732297231665857,0.0,0
6062228,BN-785-785-429-F-23-3400-RVC,10326153,F,23,0,57177,1,1,1,0,12,EBK RECREATIONAL THERAPY F/SPECIFIC DIA,PORTER,8220137708033.0,15,EB,1.0,1.0,0.0,0.0,0.0,0.0,EO,0.0,P,3.0,Y,3,6,1,1,4,571.77,1,0,0,0.0,fiu,23,F,429,Part-Time,0.0,1.0,0.57177,1.0,0
901802635,BN-249-1-335-F-23-102-13667,3326053,F,23,0,44464,1,0,0,1,14,"EBK READING AMERICAN PAST,VOL.I TO 1877",JOHNSON,8220107617174.0,8TH 20,EB,1.0,1.0,0.0,0.0,0.0,0.0,EO,0.0,F,3.0,Y,6,6,1,1,4,444.64,1,0,0,0.027027027027027,eku,23,F,335,Full-Time,0.0,1.0,0.44464,1.0,0
6455655,BN-785-785-441-W-24-2312-U3M,2004128,W,24,0,86473,1,0,1,1,15,CALCULUS:EARLY TRANSCENDENTALS (LOOSE),BRIGGS,9780134770512.0,3RD 19,PB,0.0,0.0,0.0,0.0,0.0,0.0,RC,0.0,F,4.0,N,5,10,1,0,3,864.73,0,1,1,0.25,fiu,24,W,441,Full-Time,0.0,1.0,0.86473,0.0,1
1129278,BN-91-1-148-W-22-410-OL01,1819254,W,22,0,42306,1,0,1,1,8,HUMAN RESOURCE MANAGEMENT,NOE,9781259578120.0,10TH 17, ,0.0,0.0,310.26,232.7,263.7,147.35,RQ,1.0,F,3.0,Y,1,4,1,1,6,136.35660413846452,1,0,0,0.0,campbell,22,W,148,Full-Time,0.8499323148327209,0.15006768516727909,0.1363566041384645,0.0,0
11052824,BN-576-1-70-F-24-346-003,9386424,F,24,0,79530,1,1,1,1,13,EBK LEGAL ENVIRONMENT OF BUSINESS,CROSS,8220134375320.0,11TH 21,EB,1.0,1.0,0.0,0.0,0.0,0.0,EO,0.0,F,3.0,Y,4,9,1,1,3,795.3,1,0,0,0.1111111111111111,mercer,24,F,70,Full-Time,0.0,1.0,0.7953,1.0,0
5569227,BN-785-785-183-F-22-6472-RVC,7801389,F,22,0,72018,1,1,1,0,10,USING SPSS F/WIN.+MAC.(PEARSON+),GREEN,8220127602990.0,8TH 17,EP,1.0,0.0,0.0,0.0,0.0,0.0,EO,0.0,F,3.0,N,17,3,0,0,6,720.18,1,0,0,0.0454545454545454,fiu,22,F,183,Full-Time,0.0,1.0,0.7201799999999999,1.0,0
6347492,BN-785-785-128-W-24-3520-RVD,9233350,W,24,0,69738,1,0,1,1,6,"STRATEGIC COMMUNICATIONS F/PR,...",WILSON,9798765774823.0,8TH 23,PB,0.0,1.0,126.0,94.5,88.2,63.0,RQ,1.0,F,3.0,N,1,10,1,0,7,553.4761904761905,1,1,0,0.0909090909090909,fiu,24,W,128,Full-Time,0.7000000000000001,0.29999999999999993,0.5534761904761905,0.0,0
6292644,BN-785-785-756-A-23-3731-U02C,5940681,A,23,1,61474,1,1,1,0,6,EBK PRIN.OF HUMAN ANATOMY,TORTORA,8220121819509.0,15TH 21,EB,1.0,1.0,0.0,0.0,0.0,0.0,EO,0.0,P,3.0,N,4,5,1,0,7,614.74,1,0,0,0.0,fiu,23,A,756,Part-Time,0.0,1.0,0.6147400000000001,1.0,0
6358229,BN-785-785-441-A-22-2233-U3MC,2117424,A,22,0,86202,1,0,1,0,10,"CALCULUS F/BUS.,ECON.-BRIEF (LOOSE)",BARNETT,9780134856704.0,14TH 19,PB,0.0,1.0,0.0,0.0,0.0,0.0,RC,0.0,F,3.0,N,6,2,1,0,8,862.02,1,0,0,0.0909090909090909,fiu,22,A,441,Full-Time,0.0,1.0,0.86202,0.0,0
1141815,BN-91-1-70-F-22-355-MC01,2420029,F,22,0,41978,1,0,1,0,16,EBK TEACHING WRITING-TEXT,TOMPKINS,9780134446738.0,7TH 19,EB,1.0,1.0,0.0,0.0,0.0,0.0,EO,0.0,F,3.0,Y,4,3,1,1,8,419.78,1,0,0,0.0,campbell,22,F,70,Full-Time,0.0,1.0,0.41978,1.0,0
6307401,BN-785-785-573-W-23-4674-U01,6547868,W,23,0,79886,1,0,1,1,8,EVOLUTION:MAKING SENSE OF LIFE-ACHIEVE,EMLEN,9781319374181.0,3RD 20,AC,0.0,1.0,0.0,0.0,0.0,0.0,RC,0.0,F,3.0,Y,1,7,1,1,10,798.86,1,0,0,0.0909090909090909,fiu,23,W,573,Full-Time,0.0,1.0,0.79886,0.0,0
901727532,BN-249-1-520-F-21-220-14767,6015417,F,21,0,39340,1,0,0,0,16,EBK CRIMINAL INVESTIGATION,BRANDL,9781544395685.0,5TH 22,EB,1.0,1.0,0.0,0.0,0.0,0.0,EO,0.0,F,3.0,Y,3,1,1,1,5,393.4,1,0,0,0.0,eku,21,F,520,Full-Time,0.0,1.0,0.39339999999999997,1.0,0
3738900,BN-789-1-82-F-22-254W-OCA,844000318,F,22,0,105890,0,0,1,0,6,ESSENTIALS OF BUS.COMM.-MINDTAP ACCESS,GUFFEY,9780357714980.0,12TH 23,AC,0.0,0.0,103.96,0.0,0.0,0.0,FD,0.0,F,3.0,Y,2,3,0,0,3,1000.0,0,0,0,0.2,ccis,22,F,82,Full-Time,0.0,1.0,1.0,0.0,0
10776349,BN-577-1-295-F-24-614-3W1,7799774,F,24,1,65913,1,0,1,0,11,LIFE SPAN:HUM.DEVEL.F/...(PEARSON+),BRODERICK,9780136874386.0,5TH 20,EP,1.0,1.0,0.0,0.0,0.0,0.0,EO,0.0,P,3.0,N,4,9,0,0,3,659.13,1,0,0,0.4705882352941176,mercer,24,F,295,Part-Time,0.0,1.0,0.65913,1.0,0
6266718,BN-785-785-421-W-22-6750-U10,2157595,W,22,0,72022,1,0,1,1,5,ETHICAL PROBLEMS IN PRAC.LAW:CONCISE,LERMAN,9781454891284.0,4TH 18, ,0.0,0.0,0.0,0.0,0.0,0.0,RQ,0.0,F,3.0,N,4,4,0,0,5,720.22,0,0,1,0.375,fiu,22,W,421,Full-Time,0.0,1.0,0.7202200000000001,0.0,1
6417855,BN-785-785-240-F-23-2032-U01,1891767,F,23,0,77721,1,0,0,0,9,THINK PYTHON,DOWNEY,9781491939369.0,2ND 16,PB,0.0,0.0,0.0,0.0,0.0,0.0,RC,0.0,F,3.0,Y,5,6,1,1,4,777.21,0,0,0,0.0476190476190476,fiu,23,F,240,Full-Time,0.0,1.0,0.7772100000000001,0.0,0
6231623,BN-785-785-429-W-22-3524-RVC,1231235,W,22,0,73796,1,0,1,1,6,HUMAN RESOURCE MGMT.IN RECREATION...,ARNOLD,9781892132970.0,12, ,0.0,0.0,109.0,81.75,118.35,61.2,RQ,1.0,F,3.0,N,2,4,1,0,4,677.0275229357799,1,0,1,0.1,fiu,22,W,429,Full-Time,1.0857798165137613,-0.08577981651376132,0.6770275229357798,0.0,1
901756557,BN-249-1-450-F-21-301-12249,3074732,F,21,0,41834,1,0,1,0,12,EBK MARKETING,HUNT,9781260800456.0,3RD 21,EB,1.0,1.0,0.0,0.0,0.0,0.0,EO,0.0,F,3.0,Y,3,1,1,1,2,418.34,1,0,0,0.1666666666666666,eku,21,F,450,Full-Time,0.0,1.0,0.41834,1.0,0
1173467,BN-91-1-59-F-22-100-MC13,5046387,F,22,0,36754,0,1,0,1,20,EBK LET YOUR LIFE SPEAK,PALMER,9781119177944.0,00,EB,1.0,0.0,0.0,0.0,0.0,0.0,EO,0.0,F,1.0,Y,2,3,1,1,5,367.54,1,0,0,0.0204081632653061,campbell,22,F,59,Full-Time,0.0,1.0,0.36754000000000003,1.0,0
6224729,BN-785-785-393-W-24-3763-U01,2317443,W,24,0,72437,1,1,1,0,14,INTERNATIONAL RELATIONS IN THE CYBER...,CHOUCRI,9780262038911.0,18, ,0.0,0.0,45.0,33.75,38.25,21.4,RQ,1.0,F,3.0,Y,2,10,1,1,6,1000.0,1,0,0,0.0,fiu,24,W,393,Full-Time,0.85,0.15000000000000002,1.0,0.0,0
259011,BN-8255-1-451-F-22-141-W01,7290443,F,22,0,74041,0,1,1,0,15,MICROSOFT 365+OFF.2021-MINDTAP ACCESS,CABLE,9780357676677.0,23,AC,0.0,0.0,202.86,0.0,0.0,0.0,FD,0.0,P,3.0,Y,6,3,0,0,4,364.9857044266982,0,0,0,0.1428571428571428,morgan,22,F,451,Part-Time,0.0,1.0,0.3649857044266982,0.0,0
6406579,BN-785-785-753-F-23-2001-U01,6489376,F,23,1,76641,1,0,1,0,9,"WAYS OF THE WORLD,BRIEF",STRAYER,9781319244453.0,5TH 22,PB,0.0,1.0,109.41,82.06,72.95,52.1,RQ,1.0,F,3.0,Y,3,6,1,1,5,700.493556347683,1,0,0,0.0,fiu,23,F,753,Full-Time,0.6667580659903117,0.33324193400968827,0.7004935563476831,0.0,0
11022856,BN-577-1-685-F-22-491-20,938394,F,22,0,59769,1,1,1,0,7,COMMUNICATION SKILLS FOR PHARMACISTS,BERGER,9781582121321.0,3RD 09,PB,0.0,1.0,0.0,0.0,0.0,0.0,RC,0.0,P,4.0,N,3,3,0,0,10,597.69,1,0,0,0.0,mercer,22,F,685,Part-Time,0.0,1.0,0.59769,0.0,0
173537,BN-91-1-57-A-22-100-OL22,844002796,A,22,1,35671,1,1,1,1,10,LOGITECH C615 WEB CAM,1039879,2818440027963.0, , ,0.0,0.0,0.0,0.0,0.0,0.0,RC,0.0,F,3.0,Y,1,2,1,1,5,356.71,0,0,0,0.0,campbell,22,A,57,Full-Time,0.0,1.0,0.35670999999999997,0.0,0
6107839,BN-785-785-399-F-23-4113-U01,11214917,F,23,0,71162,1,1,1,1,11,MODERN SYSTEMS ANALYSIS...(PEARSON+),VALACICH,8220145123521.0,9TH 20,EP,1.0,1.0,0.0,0.0,0.0,0.0,EO,0.0,F,3.0,N,4,6,1,0,7,711.62,1,0,0,0.0588235294117647,fiu,23,F,399,Full-Time,0.0,1.0,0.71162,1.0,0
N00330120,BN-261-1-100-A-24-212-WWP,2219630,A,24,0,37788,0,0,1,1,10,ICLICKER REEF 6 MONTH,ICLICKER,9781319140175.0,17,AC,0.0,0.0,18.57,0.0,0.0,0.0,RQ,0.0,F,3.0,N,2,8,1,0,9,1000.0,0,0,0,0.0,nicholls,24,A,100,Full-Time,0.0,1.0,1.0,0.0,0
6346885,BN-785-785-81-F-24-2010-U05,2152359,F,24,1,76167,1,1,0,1,6,BIOLOGY (OER),OPENSTAX,9781947172517.0,2ND 20, ,0.0,0.0,0.0,0.0,0.0,0.0,RC,0.0,F,3.0,N,5,9,1,0,8,761.67,0,0,0,0.0,fiu,24,F,81,Full-Time,0.0,1.0,0.76167,0.0,0
3914598,BN-785-785-714-F-22-6244-U02,1677392,F,22,1,67594,1,0,1,0,9,EBK STATISTICAL SLEUTH,RAMSEY,9781285402536.0,3RD 13,EB,1.0,1.0,0.0,0.0,0.0,0.0,EO,0.0,F,3.0,N,11,3,0,0,7,675.94,1,0,0,0.0909090909090909,fiu,22,F,714,Full-Time,0.0,1.0,0.6759400000000001,1.0,0
6388452,BN-785-785-453-F-24-4720-RVI,8810865,F,24,0,72305,0,1,1,1,13,EBK STRATEGIC MANAGEMENT:INTEGRATED APP,HILL,9780357716717.0,14TH 24,EB,1.0,1.0,0.0,0.0,0.0,0.0,EO,0.0,F,3.0,Y,4,9,1,1,6,723.05,1,0,0,0.0,fiu,24,F,453,Full-Time,0.0,1.0,0.72305,1.0,0
318008,BN-8388-1-625-F-22-101-02,5956502,F,22,1,68303,0,0,1,0,18,EBK INTRO.TO PHYSICAL THERAPY,PAGLIARULO,9780323673501.0,6TH 21,EB,1.0,1.0,0.0,0.0,0.0,0.0,RQ,0.0,F,1.0,Y,9,3,1,1,6,683.03,1,0,0,0.03125,daemen,22,F,625,Full-Time,0.0,1.0,0.68303,1.0,0
6295454,BN-785-785-81-F-21-2010-Q01,2354241,F,21,1,74451,1,1,1,1,10,CAMPBELL BIO.FOCUS-MOD.MASTERING (18W),URRY,9780136780892.0,3RD 20,AC,0.0,0.0,121.41,0.0,0.0,0.0,FD,0.0,P,3.0,Y,3,1,0,0,10,613.2196688905362,0,0,0,0.0625,fiu,21,F,81,Part-Time,0.0,1.0,0.6132196688905363,0.0,0
11027795,BN-576-1-80-W-22-112-014,2142610,W,22,0,79893,0,0,1,1,10,CHEMISTRY-STUD.SOLN.MAN.,BURDGE,9781260506556.0,5TH 20,PB,0.0,0.0,0.0,0.0,0.0,0.0,RC,0.0,F,4.0,Y,5,4,1,1,10,798.93,0,1,0,0.0,mercer,22,W,80,Full-Time,0.0,1.0,0.7989299999999999,0.0,0
901484640,BN-249-1-205-F-21-823-12050,7843675,F,21,0,28805,1,0,1,1,7,EBK ELEMENTARY AND MIDDLE SCHOOL MATHEM,UNKNOWN,8220127902403.0,10,DG,1.0,0.0,0.0,0.0,0.0,0.0,EO,0.0,P,3.0,N,5,1,0,0,3,288.05,1,0,0,0.0909090909090909,eku,21,F,205,Part-Time,0.0,1.0,0.28805000000000003,1.0,0
901640322,BN-249-1-241-F-22-322-12275,1413536,F,22,0,40553,1,0,1,1,7,INTRODUCTION TO SPORT LAW-W/ACCESS,SPENGLER,9781450457002.0,2ND 16, ,0.0,0.0,134.3,100.73,0.0,0.0,RQ,1.0,P,3.0,Y,1,3,1,1,5,301.95830230826505,1,0,0,0.25,eku,22,F,241,Part-Time,0.0,1.0,0.30195830230826504,0.0,0
6043781,BN-785-785-453-F-22-6805-RXG,2290272,F,22,1,54034,1,0,1,1,3,ENTREPRENEURSHIP-MYLAB ACCESS CARD,PEARSON,9780135247228.0,5TH 20,AC,0.0,1.0,0.0,0.0,0.0,0.0,RQ,0.0,P,3.0,N,2,3,0,0,6,540.34,1,0,0,0.0,fiu,22,F,453,Part-Time,0.0,1.0,0.54034,0.0,0
901785073,BN-249-1-100-F-22-105-10899,6163292,F,22,1,32150,0,1,1,1,13,"GENERAL,ORGANIC,+BIOLOG.CHEM.-CONNECT",SMITH,9781264247899.0,5TH 22,AC,0.0,0.0,146.77,0.0,0.0,0.0,FD,0.0,F,3.0,Y,3,3,0,0,7,219.05021462151663,0,0,0,0.0714285714285714,eku,22,F,100,Full-Time,0.0,1.0,0.21905021462151664,0.0,0
338406,BN-8255-1-174-F-24-150-001,8775702,F,24,0,84415,0,0,1,1,11,COMPTIA SECURITY+ GET CERTIFIED GET...,GIBSON,9798748708180.0,21,PB,0.0,1.0,39.99,29.99,47.15,26.35,RQ,1.0,F,3.0,N,3,9,1,0,3,1000.0,1,1,0,0.2142857142857142,morgan,24,F,174,Full-Time,1.1790447611902974,-0.17904476119029744,1.0,0.0,0
5452578,BN-785-785-111-F-21-1045-RVE,5745334,F,21,0,58131,1,0,1,0,8,CHEMISTRY:ATOMS FIRST(LL) >CUSTOM PKG.<,BURDGE,9781265146221.0,4TH 21,PB,0.0,0.0,0.0,0.0,0.0,0.0,RC,0.0,P,3.0,N,5,1,1,0,8,581.31,0,0,0,0.3,fiu,21,F,111,Part-Time,0.0,1.0,0.58131,0.0,0
328564,BN-8255-1-792-F-22-101-D03,6655077,F,22,0,78464,1,1,1,1,6,PSYCH.IN ACTION (LL)-W/ACCESS >CUSTOM<,HUFFMAN,9781119862178.0,12TH 18,PB,0.0,0.0,150.0,0.0,150.0,0.0,RQ,0.0,F,0.0,Y,1,3,1,1,1,523.0933333333334,0,1,0,0.125,morgan,22,F,792,Full-Time,1.0,0.0,0.5230933333333334,0.0,0
5923927,BN-785-785-365-W-24-6477-RXUB,800008087,W,24,1,60952,1,1,1,1,2,"CLEARVUE 3-RING 1.5"" BINDER",695394535,2818000080872.0,BLACK, ,0.0,0.0,0.0,0.0,0.0,0.0,BR,0.0,P,3.0,N,3,10,0,0,7,609.52,0,0,1,1.0,fiu,24,W,365,Part-Time,0.0,1.0,0.60952,0.0,1
11040899,BN-576-1-235-W-23-115-1W1W,2423596,W,23,1,80080,1,1,1,0,11,PREALGEBRA+INTRO.ALG.-MYMATHLAB.,MARTIN-GAY,8220117018527.0,5TH 19,EP,1.0,1.0,0.0,0.0,0.0,0.0,EO,0.0,F,3.0,Y,4,7,1,1,5,800.8,1,0,0,0.0714285714285714,mercer,23,W,235,Full-Time,0.0,1.0,0.8008,1.0,0
1160837,BN-91-1-150-A-23-122-MC01,11102668,A,23,0,49650,1,0,0,1,16,CALCULUS:EARLY TRANS.-MYLAB+ETXT ACC,BRIGGS,8220144726044.0,3RD 19,EP,1.0,1.0,0.0,0.0,0.0,0.0,FD,0.0,F,4.0,Y,2,5,1,1,6,496.5,1,0,0,0.0952380952380952,campbell,23,A,150,Full-Time,0.0,1.0,0.4965,1.0,0
6326210,BN-785-785-474-A-23-1106-U01B,6079146,A,23,0,67451,1,0,1,0,12,EBK FINITE MATHEMATICS,LIAL,9780135882566.0,12TH 22,EB,1.0,1.0,0.0,0.0,0.0,0.0,EO,0.0,P,3.0,N,6,5,1,0,8,674.51,1,0,0,0.0,fiu,23,A,474,Part-Time,0.0,1.0,0.6745099999999999,1.0,0
6326862,BN-785-785-10-F-22-2021-RVE,6154886,F,22,0,77587,1,0,1,0,8,FINANCIAL ACCOUNTING-MYLAB ACCT.W/ETEXT,THOMAS,9780136899082.0,13TH 22,AC,0.0,0.0,171.41,0.0,0.0,0.0,RQ,0.0,F,3.0,Y,1,3,1,1,9,452.6398693191762,0,0,0,0.0,fiu,22,F,10,Full-Time,0.0,1.0,0.4526398693191762,0.0,0
2654745,BN-785-785-636-F-24-3502-RVC,9731049,F,24,1,66712,1,1,1,0,11,EBK CONSCIOUSNESS:AN INTRODUCTION,BLACKMORE,9781003818014.0,4TH 24,EB,1.0,1.0,0.0,0.0,0.0,0.0,EO,0.0,F,3.0,Y,4,9,1,1,6,667.12,1,0,0,0.0,fiu,24,F,636,Full-Time,0.0,1.0,0.66712,1.0,0
1155579,BN-91-1-25-W-23-222-MC02,11215529,W,23,0,34817,1,0,1,0,20,BUSINESS LAW (PEARSON+),CHEESEMAN,8220145126836.0,11TH 22,EP,1.0,1.0,0.0,0.0,0.0,0.0,EO,0.0,F,3.0,Y,4,7,1,1,7,348.17,1,0,0,0.0,campbell,23,W,25,Full-Time,0.0,1.0,0.34817000000000004,1.0,0
6417831,BN-785-785-390-F-24-4203-U01,8391839,F,24,1,68836,1,1,0,1,14,EBK FUND.OF HUMAN RESOURCE MANAGEMENT,LUSSIER,8220129523002.0,3RD 23,EB,1.0,1.0,0.0,0.0,0.0,0.0,EO,0.0,F,3.0,N,5,9,1,0,3,688.36,1,0,0,0.2666666666666666,fiu,24,F,390,Full-Time,0.0,1.0,0.68836,1.0,0
11062527,BN-576-1-10-F-24-431-001,800002075,F,24,1,72097,1,0,1,0,14,INTRO.TO AUDITING AND ASSURANCE SERVICE,STEPHENS,2818000020755.0,3RD,AC,0.0,0.0,128.56,0.0,0.0,0.0,FD,0.0,P,3.0,Y,1,9,1,1,3,560.8042937149969,0,0,0,0.0,mercer,24,F,10,Part-Time,0.0,1.0,0.5608042937149968,0.0,0
B0000083122,BN-8304-1-126-W-22-112L-1,6318093,W,22,1,37021,1,0,1,0,11,CHEMICAL PRIN.IN THE LAB.-OWLV2 ACCESS,SLOWINSKI,9780357364567.0,12TH 21,AC,0.0,0.0,153.75,0.0,0.0,0.0,RQ,0.0,F,1.0,Y,2,4,1,1,5,240.7869918699187,0,0,0,0.0,betheltn,22,W,126,Full-Time,0.0,1.0,0.2407869918699187,0.0,0
11041113,BN-576-1-390-A-23-429-2W1,7001919,A,23,0,73945,1,1,1,1,8,HUMAN RESOURCE MGMT.-CONNECT ACCESS,NOE,8220128061642.0,13TH 23,EP,1.0,1.0,0.0,0.0,0.0,0.0,EO,0.0,P,3.0,Y,1,5,1,1,8,739.45,1,0,0,0.0,mercer,23,A,390,Part-Time,0.0,1.0,0.73945,1.0,0
6334622,BN-785-785-372-A-23-3549-RVCC,11102172,A,23,0,57447,0,1,1,1,6,HUMAN PHYSIOLOGY-MOD.MASTERING A+P,SILVERTHORN,8220144759806.0,8TH 19,EP,1.0,1.0,0.0,0.0,0.0,0.0,FD,0.0,P,3.0,Y,2,5,1,1,6,574.47,1,0,0,0.2,fiu,23,A,372,Part-Time,0.0,1.0,0.57447,1.0,0
5718478,BN-785-785-77-A-23-6892-U01,9567473,A,23,0,72214,0,0,1,0,30,EBK TEACHING MEDICAL PROFESSIONALISM,CRUESS,8220135307139.0,2ND 16,EB,1.0,1.0,0.0,0.0,0.0,0.0,EO,0.0,F,1.0,N,6,5,0,0,7,722.14,1,0,0,0.0666666666666666,fiu,23,A,77,Full-Time,0.0,1.0,0.72214,1.0,0
6286038,BN-785-785-81-F-22-2010-U07,2152359,F,22,1,54317,1,0,0,0,7,BIOLOGY (OER),OPENSTAX,9781947172517.0,2ND 20, ,0.0,0.0,0.0,0.0,0.0,0.0,RC,0.0,P,3.0,Y,3,3,1,1,9,543.17,0,0,0,0.0769230769230769,fiu,22,F,81,Part-Time,0.0,1.0,0.5431699999999999,0.0,0
11055109,BN-577-1-249-F-23-601-A19B,1483507,F,23,1,69554,1,1,1,1,12,R FOR EVERYONE:ADVANCED ANALYTICS...,LANDER,9780321888037.0,14,PB,0.0,1.0,0.0,0.0,0.0,0.0,RQ,0.0,F,3.0,N,6,6,0,0,2,695.54,1,1,1,0.6923076923076923,mercer,23,F,249,Full-Time,0.0,1.0,0.6955399999999999,0.0,1
